"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote"
"XON","Intrexon Corporation","19.04","2294690308.96","n/a","2013","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/xon"
"IVC","Invacare Corporation","13.35","438822029.4","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ivc"
"VBF","Invesco Bond Fund","19.48","221625304.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vbf"
"VCV","Invesco California Value Municipal Income Trust","13.03","623685302.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcv"
"VTA","Invesco Credit Opportunities Fund","11.8","874312551.2","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/vta"
"IHIT","Invesco High Income 2023 Target Term Fund","10.04","240371786.52","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/ihit"
"VLT","Invesco High Income Trust II","14.965","121492289.985","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/vlt"
"IVR","INVESCO MORTGAGE CAPITAL INC","16.89","1885091227.89","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ivr"
"IVR^B","INVESCO MORTGAGE CAPITAL INC","25.93","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivr^b"
"IVR^C","INVESCO MORTGAGE CAPITAL INC","25.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivr^c"
"IVR^A","Invesco Mortgage Capital Inc.","25.2425","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivr^a"
"OIA","Invesco Municipal Income Opportunities Trust","7.92","375846023.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oia"
"VMO","Invesco Municipal Opportunity Trust","13.37","901332225.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmo"
"VKQ","Invesco Municipal Trust","13","719162951","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vkq"
"VPV","Invesco Pennsylvania Value Municipal Income Trust","12.56","299299072.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vpv"
"IVZ","Invesco Plc","32.23","13114120522.36","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ivz"
"IQI","Invesco Quality Municipal Income Trust","12.9","682200981.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iqi"
"VVR","Invesco Senior Income Trust","4.43","797560188.8","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/vvr"
"VTN","Invesco Trust  for Investment Grade New York Municipal","13.93","271325099.29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtn"
"VGM","Invesco Trust for Investment Grade Municipals","13.74","745055567.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgm"
"IIM","Invesco Value Municipal Income Trust","15.2","715259073.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iim"
"ITG","Investment Technology Group, Inc.","20.26","671128789.04","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/itg"
"IRET","Investors Real Estate Trust","6.15","741609281.25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iret"
"IRET^B","Investors Real Estate Trust","25.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iret^b"
"NVTA","Invitae Corporation","9.66","464877569.52","n/a","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/nvta"
"INVH","Invitation Homes Inc.","22.66","7055288211.4","n/a","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/invh"
"IO","Ion Geophysical Corporation","7.1","84374199","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/io"
"IRM","Iron Mountain Incorporated","39.24","10374691146.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/irm"
"IRS","IRSA Inversiones Y Representaciones S.A.","24.86","1428645679.56","n/a","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/irs"
"ICL","Israel Chemicals Shs","4.32","5514004398.24","n/a","2014","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/icl"
"STAR          ","iStar Financial Inc.","11.53","832354297.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/star"
"STAR^D","iStar Financial Inc.","25.4999","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^d"
"STAR^E","iStar Financial Inc.","25.484","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^e"
"STAR^F","iStar Financial Inc.","25.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^f"
"STAR^G","iStar Financial Inc.","25.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^g"
"STAR^I","iStar Financial Inc.","25.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^i"
"ITCB","Ita? CorpBanca","14.37","4908856751.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itcb"
"ITUB","Itau Unibanco Banco Holding SA","12.93","84027455916.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itub"
"ITT","ITT Inc.","39.7","3493600000","n/a","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/itt"
"IVH","Ivy High Income Opportunities Fund","15.56","257783889.28","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/ivh"
"JPM","J P Morgan Chase & Co","91.1","320577657751","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm"
"JPM.WS","J P Morgan Chase & Co","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm.ws"
"JPM^A","J P Morgan Chase & Co","25.36","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^a"
"JPM^B","J P Morgan Chase & Co","26.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^b"
"JPM^D","J P Morgan Chase & Co","25.18","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^d"
"JPM^E","J P Morgan Chase & Co","26.7","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^e"
"JPM^F","J P Morgan Chase & Co","26.78","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^f"
"JPM^G","J P Morgan Chase & Co","26.92","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^g"
"JPM^H","J P Morgan Chase & Co","27.03","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^h"
"JAX","J. Alexander&#39;s Holdings, Inc.","9.8","144012724.8","n/a","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jax"
"JILL","J. Jill, Inc.","9.88","432229686.72","n/a","2017","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/jill"
"JCP","J.C. Penney Company, Inc. Holding Company","3.84","1190385565.44","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/jcp"
"SJM","J.M. Smucker Company (The)","104.7","11873375975.4","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/sjm"
"JBL","Jabil Inc.","30.61","5486618649.07","n/a","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/jbl"
"JEC","Jacobs Engineering Group Inc.","53.17","6397154717.72","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/jec"
"JAG","Jagged Peak Energy Inc.","12.2","2597753991","n/a","2017","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/jag"
"JHX","James Hardie Industries plc.","14.07","6203410870.65","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/jhx"
"JHG","Janus Henderson Group plc","34.16","6845873674.08","n/a","2017","Finance","Investment Managers","http://www.nasdaq.com/symbol/jhg"
"JOF","Japan Smaller Capitalization Fund Inc","12.29","348223544.97","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/jof"
"JBGS","JBG SMITH Properties","33.21","3925450261.71","n/a","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/jbgs"
"JELD","JELD-WEN Holding, Inc.","30.28","3186662143.24","n/a","2017","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/jeld"
"JCAP","Jernigan Capital, Inc.","18.99","270386266.5","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/jcap"
"JKS","JinkoSolar Holding Company Limited","25.59","832865395.62","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/jks"
"JMP","JMP Group LLC","5.43","113781973.89","n/a","2007","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp"
"JMPB","JMP Group LLC","25.6","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpb"
"JMPC","JMP Group LLC","25.372","0","n/a","2014","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpc"
"JBT","John Bean Technologies Corporation","87.2","2757532488.8","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/jbt"
"BTO","John Hancock Financial Opportunities Fund","33.39","622253034.9","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/bto"
"HEQ","John Hancock Hedged Equity & Income Fund","17.76","216754921.44","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/heq"
"JHS","John Hancock Income Securities Trust","14.76","171903594.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhs"
"JHI","John Hancock Investors Trust","18.36","159860979","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhi"
"HPF","John Hancock Pfd Income Fund II","21.48","456630432","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/hpf"
"HPI","John Hancock Preferred Income Fund","21.55","560180957.8","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/hpi"
"HPS","John Hancock Preferred Income Fund III","18.69","590173849.65","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/hps"
"PDT","John Hancock Premium Dividend Fund","16.98","820091889.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pdt"
"HTD","John Hancock Tax Advantaged Dividend Income Fund","26.06","922132083.66","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/htd"
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","9.24","101849711.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hty"
"JW.A","John Wiley & Sons, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jw.a"
"JW.B","John Wiley & Sons, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jw.b"
"JNJ","Johnson & Johnson","132.21","354851604038.88","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jnj"
"JCI","Johnson Controls International plc","38.75","36130451872.5","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/jci"
"JONE","Jones Energy, Inc.","0.9601","92623711.9384","n/a","2013","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/jone"
"JLL","Jones Lang LaSalle Incorporated","119.61","5422524134.4","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll"
"JMEI","Jumei International Holding Limited","3.12","467083612.32","n/a","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/jmei"
"JNPR","Juniper Networks, Inc.","27.43","10431862648.74","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/jnpr"
"JP","Jupai Holdings Limited","11.35","366454998.4","n/a","2015","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/jp"
"JE","Just Energy Group, Inc.","5.76","845526360.96","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/je"
"JE^A","Just Energy Group, Inc.","25.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/je^a"
"LRN","K12 Inc","17.44","711055797.12","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lrn"
"KAI","Kadant Inc","84.35","928214476.35","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kai"
"KDMN","Kadmon Holdings, Inc.","2.4","124431650.4","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kdmn"
"KAMN","Kaman Corporation","48.54","1354193432.7","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/kamn"
"KSU","Kansas City Southern","102.97","10855218080.84","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu"
"KSU^","Kansas City Southern","28.2","0","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu^"
"KS","KapStone Paper and Packaging Corporation","21.33","2067480511.02","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ks"
"KAR","KAR Auction Services, Inc","44.47","6108370383.44","n/a","2009","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kar"
"KED","Kayne Anderson Energy Development Company","16.64","178742886.4","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ked"
"KYE","Kayne Anderson Energy Total Return Fund, Inc.","10.22","374753398.6","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/kye"
"KMF","Kayne Anderson Midstream Energy Fund, Inc","13.57","299003686.9","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/kmf"
"KYN","Kayne Anderson MLP Investment Company","17.3","1977038810","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/kyn"
"KYN^F","Kayne Anderson MLP Investment Company","25.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kyn^f"
"KB","KB Financial Group Inc","50.02","19836192504.48","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/kb"
"KBH","KB Home","21.05","1800789673.15","n/a","1986","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/kbh"
"KBR","KBR, Inc.","15.64","2187724310.44","n/a","2006","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/kbr"
"KAP","KCAP Financial, Inc.","25.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kap"
"FRAC","Keane Group, Inc.","13.18","1473934899.68","n/a","2017","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/frac"
"K","Kellogg Company","66.3","22882430610","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/k"
"KEM","Kemet Corporation","21.73","1036396726.13","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/kem"
"KMPA","Kemper Corporation","26.29","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpa"
"KMPR","Kemper Corporation","47.9","2457734534.2","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpr"
"KMT","Kennametal Inc.","34.42","2776762525.96","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kmt"
"KW","Kennedy-Wilson Holdings Inc.","19","2170146750","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kw"
"KWN","Kennedy-Wilson Holdings Inc.","25.4899","0","n/a","2012","Finance","Real Estate","http://www.nasdaq.com/symbol/kwn"
"KEN","Kenon Holdings Ltd.","13.41","720380734.47","n/a","2015","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/ken"
"KEG","Key Energy Services, Inc.","13","261344603","n/a","2016","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/keg"
"KEY","KeyCorp","17.25","18760158426","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/key"
"KEY^I","KeyCorp","29.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/key^i"
"KEYS","Keysight Technologies Inc.","39.45","7312765469.7","n/a","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/keys"
"KRC","Kilroy Realty Corporation","67.47","6636685807.83","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krc"
"KRP","Kimbell Royalty Partners","15.69","258822742.08","n/a","2017","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/krp"
"KMB","Kimberly-Clark Corporation","122.38","43237201926.34","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/kmb"
"KIM","Kimco Realty Corporation","19.29","8210524767.12","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/kim"
"KIM^I","Kimco Realty Corporation","25.29","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^i"
"KIM^J","Kimco Realty Corporation","25.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^j"
"KIM^K","Kimco Realty Corporation","25.2465","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^k"
"KIM^L","Kimco Realty Corporation","24.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^l"
"KMI","Kinder Morgan, Inc.","19.02","42475983455.22","n/a","2011","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/kmi"
"KMI^A","Kinder Morgan, Inc.","41.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmi^a"
"KND","Kindred Healthcare, Inc.","7.5","652642635","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/knd"
"KFS","Kingsway Financial Services, Inc.","5.95","139294587.25","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kfs"
"KGC","Kinross Gold Corporation","4.41","5499242159.67","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kgc"
"KEX","Kirby Corporation","62.5","3375312500","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/kex"
"KL","Kirkland Lake Gold Ltd.","12.55","2626419660.85","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kl"
"KRG","Kite Realty Group Trust","19.97","1669377172.5","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krg"
"KKR","KKR & Co. L.P.","18.44","8666489894.52","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/kkr"
"KKR^A","KKR & Co. L.P.","27.21","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^a"
"KKR^B","KKR & Co. L.P.","27.0439","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^b"
