"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote"
"APOG","Apogee Enterprises, Inc.","43.12","1243937445.52","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/apog"
"APEN","Apollo Endosurgery, Inc.","4.31","74357408.69","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/apen"
"AINV","Apollo Investment Corporation","6.06","1331349603.24","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ainv"
"APPF","AppFolio, Inc.","41.4","1403970420.6","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/appf"
"APPN","Appian Corporation","22.45","1349643712","n/a","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/appn"
"AAPL","Apple Inc.","162.91","841467293480","n/a","1980","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/aapl"
"ARCI","Appliance Recycling Centers of America, Inc.","1.28","8518867.2","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci"
"APDN","Applied DNA Sciences Inc","2.051","56150343.907","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdn"
"APDNW","Applied DNA Sciences Inc","0.4875","0","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdnw"
"AGTC","Applied Genetic Technologies Corporation","4.55","82280211.65","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/agtc"
"AMAT","Applied Materials, Inc.","44.02","46946765003.3","n/a","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/amat"
"AAOI","Applied Optoelectronics, Inc.","62.69","1210118234.9","n/a","2013","Technology","Semiconductors","http://www.nasdaq.com/symbol/aaoi"
"AREX","Approach Resources Inc.","2.58","223175064.54","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arex"
"APTI","Apptio, Inc.","17.65","705217522.55","n/a","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/apti"
"APRI","Apricus Biosciences, Inc.","1.5","19175641.5","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apri"
"APVO","Aptevo Therapeutics Inc.","1.34","28701937.04","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apvo"
"APTO","Aptose Biosciences, Inc.","1.43","34252438.22","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/apto"
"AQMS","Aqua Metals, Inc.","7.45","150232855.8","n/a","2015","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/aqms"
"AQB","AquaBounty Technologies, Inc.","7.24","64400480.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aqb"
"AQXP","Aquinox Pharmaceuticals, Inc.","14.66","343992677.92","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aqxp"
"ARDM","Aradigm Corporation","1.29","19494580.62","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ardm"
"ARLZ","Aralez Pharmaceuticals Inc.","1.11","73105436.94","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arlz"
"PETX","Aratana Therapeutics, Inc.","5.41","232639732.59","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/petx"
"ABUS","Arbutus Biopharma Corporation","4.325","237991753.375","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/abus"
"ARCW","ARC Group Worldwide, Inc.","2.5","45429065","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw"
"ABIO","ARCA biopharma, Inc.","1.15","16564811.6","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio"
"RKDA","Arcadia Biosciences, Inc.","0.42","17919224.82","n/a","2015","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rkda"
"ARCB","ArcBest Corporation","27.95","718489156.45","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/arcb"
"ACGL","Arch Capital Group Ltd.","96.4","12603418904","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl"
"ACGLO","Arch Capital Group Ltd.","25.12","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acglo"
"ACGLP","Arch Capital Group Ltd.","24.6","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acglp"
"APLP","Archrock Partners, L.P.","13.35","875501236.95","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/aplp"
"ARDX","Ardelyx, Inc.","5","237225695","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ardx"
"ARNA","Arena Pharmaceuticals, Inc.","22.54","884024322.3","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna"
"ARCC","Ares Capital Corporation","16.16","6888994506.4","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/arcc"
"ARGX","argenx SE","20.5","144006165.5","7024691","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/argx"
"AGII","Argo Group International Holdings, Ltd.","59.9","1805385281.2","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii"
"AGIIL","Argo Group International Holdings, Ltd.","25.46","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil"
"ARGS","Argos Therapeutics, Inc.","0.2","10994947.8","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/args"
"ARIS","ARI Network Services, Inc.","7.095","123249061.32","n/a","1991","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aris"
"ARKR","Ark Restaurants Corp.","23.01","78824919.81","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr"
"ARTX","Arotech Corporation","3.4","89853792.4","n/a","1994","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx"
"ARQL","ArQule, Inc.","1.06","75441844.06","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql"
"ARRY","Array BioPharma Inc.","9.39","1609843103.1","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry"
"ARRS","ARRIS International plc","27.02","5067234230.52","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs"
"DWAT","Arrow DWA Tactical ETF","11.061","7742700","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwat"
"AROW","Arrow Financial Corporation","32.25","435686373.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow"
"ARWR","Arrowhead Pharmaceuticals, Inc.","2.64","197398351.92","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arwr"
"ARTNA","Artesian Resources Corporation","37.27","342452748.83","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna"
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.05","8533641.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw"
"ASBB","ASB Bancorp, Inc.","44.4","168188310","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb"
"ASNA","Ascena Retail Group, Inc.","2.01","392028110.61","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna"
"ASND","Ascendis Pharma A/S","27.23","766732237.67","28157629","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asnd"
"ASCMA","Ascent Capital Group, Inc.","9.92","122563167.36","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma"
"APWC","Asia Pacific Wire & Cable Corporation Limited","3","41459007","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc"
"ASML","ASML Holding N.V.","155.15","11106677901.35","71586709","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml"
"ASPU","Aspen Group Inc.","5.55","75548564.7","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/aspu"
"AZPN","Aspen Technology, Inc.","61.25","4477326551.25","n/a","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn"
"ASMB","Assembly Biosciences, Inc.","26.99","468666208.61","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asmb"
"ASFI","Asta Funding, Inc.","8.15","53984092.25","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi"
"ASTE","Astec Industries, Inc.","47.28","1090714045.44","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste"
"ATRO","Astronics Corporation","26.12","749679105.28","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro"
"ALOT","AstroNova, Inc.","13.65","91860650.7","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot"
"ASTC","Astrotech Corporation","0.74","15217767.74","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc"
"ASUR","Asure Software Inc","10.86","134894188.56","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur"
"ASV","ASV Holdings, Inc.","8.1","79380000","n/a","2017","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/asv"
"ATAI","ATA Inc.","4.67","59550733.21","12751763","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai"
"ATRA","Atara Biotherapeutics, Inc.","15","458391375","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/atra"
"ATHN","athenahealth, Inc.","138.05","5512314688.1","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn"
"ATNX","Athenex, Inc.","16.17","922718557.53","n/a","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/atnx"
"ATHX","Athersys, Inc.","1.7","193649225.3","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx"
"ATACU","Atlantic Acquisition Corp.","10.0665","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/atacu"
"AAPC","Atlantic Alliance Partnership Corp.","10.472","38612703.976","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aapc"
"AAME","Atlantic American Corporation","3.3","67532595.9","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame"
"ACBI","Atlantic Capital Bancshares, Inc.","17.4","446512379.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/acbi"
"ACFC","Atlantic Coast Financial Corporation","8.42","130962229.78","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc"
"ABY","Atlantica Yield plc","20.96","2100553769.6","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/aby"
"ATLC","Atlanticus Holdings Corporation","2.63","40616099.92","n/a","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc"
"AAWW","Atlas Air Worldwide Holdings","64.85","1638483757.8","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww"
"AFH","Atlas Financial Holdings, Inc.","16.5","198506599.5","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh"
"AFHBL","Atlas Financial Holdings, Inc.","26.2399","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afhbl"
"TEAM","Atlassian Corporation Plc","34.61","7803704320.81","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/team"
"ATNI","ATN International, Inc.","60.4","978807851.2","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni"
"ATOM","Atomera Incorporated","4.25","51682707.25","n/a","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/atom"
"ATOS","Atossa Genetics Inc.","0.4462","5221019.665","n/a","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atos"
"ATRC","AtriCure, Inc.","21.88","751231486.44","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc"
"ATRI","Atrion Corporation","608.7","1127216225.4","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri"
"ATTU","Attunity Ltd.","6.39","109029023.55","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu"
"LIFE","aTyr Pharma, Inc.","2.8","66749219.6","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life"
"AUBN","Auburn National Bancorporation, Inc.","36.05","131353330.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn"
"BOLD","Audentes Therapeutics, Inc.","21.18","588468254.64","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/bold"
"AUDC","AudioCodes Ltd.","6.69","216831570.24","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc"
"AUPH","Aurinia Pharmaceuticals Inc","6.06","506223451.38","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auph"
"EARS","Auris Medical Holding AG","0.65","28814307.6","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ears"
"ABTL","Autobytel Inc.","7.73","98348388.04","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl"
"ADSK","Autodesk, Inc.","111.27","24522984013.92","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk"
"ADP","Automatic Data Processing, Inc.","105.12","46712673930.24","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adp"
"AVDL","Avadel Pharmaceuticals plc","9.2","371952835.2","40429656","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/avdl"
"ATXI","Avenue Therapeutics, Inc.","6","60246048","n/a","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/atxi"
"AVEO","AVEO Pharmaceuticals, Inc.","3.37","398697353.4","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo"
"AVXS","AveXis, Inc.","91.11","2908727385.06","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/avxs"
"AVNW","Aviat Networks, Inc.","15.5","82389211.5","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/avnw"
"AVID","Avid Technology, Inc.","4.46","183438970.44","n/a","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/avid"
"AVGR","Avinger, Inc.","0.313","7485089.512","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/avgr"
"AVIR","Aviragen Therapeutics, Inc.","0.6342","24511346.1054","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/avir"
"CAR","Avis Budget Group, Inc.","33.46","2765545456.1","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car"
"AHPA","Avista Healthcare Public Acquisition Corp.","9.98","386725000","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/ahpa"
"AHPAU","Avista Healthcare Public Acquisition Corp.","10.3579","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/ahpau"
"AHPAW","Avista Healthcare Public Acquisition Corp.","0.4","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/ahpaw"
"AWRE","Aware, Inc.","5.1","110818731.3","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/awre"
"AXAR","Axar Acquisition Corp.","10","85061110","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/axar"
"AXARU","Axar Acquisition Corp.","9.98","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/axaru"
"AXARW","Axar Acquisition Corp.","0.08","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/axarw"
"ACLS","Axcelis Technologies, Inc.","20.8","649455060.8","n/a","2000","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acls"
"AXGN","AxoGen, Inc.","17.05","566744506.35","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/axgn"
"AAXN","Axon Enterprise, Inc.","21.62","1142258734.98","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/aaxn"
"AXSM","Axsome Therapeutics, Inc.","4.9","115693738.3","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/axsm"
"AXTI","AXT Inc","7.55","291842554.65","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/axti"
"AZRX","AzurRx BioPharma, Inc.","3.65","40998427.9","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/azrx"
